"p","t","y","e","d","i","expected_years_saved","expected_years_saved_U","infs","prob_success","benefit","ratio"
0.15,5,7.5,0.9,0.7,5e+05,3.20337871313543,4.98266837976193,345.8298640625,0.5562946875,1009064.29463766,2917.8055439865
0.15,5,7.5,0.9,0.8,1350000,3.20337871313543,4.98266837976193,345.8298640625,0.5562946875,3113684.10916763,9003.51425001548
0.15,5,7.5,0.9,0.8,5e+05,3.20337871313543,4.98266837976193,345.8298640625,0.5562946875,1153216.33672875,3334.63490741314
0.15,5,7.5,0.9,0.9,1350000,3.20337871313543,4.98266837976193,345.8298640625,0.5562946875,3502894.62281359,10128.9535312674
0.15,5,7.5,0.9,0.9,5e+05,3.20337871313543,4.98266837976193,345.8298640625,0.5562946875,1297368.37881985,3751.46427083978
0.15,5,10,0.5,0.1,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,260369.379458077,729.416387772186
0.15,5,10,0.5,0.1,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,96433.1035029914,270.154217693402
0.15,5,10,0.5,0.2,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,520738.758916154,1458.83277554437
0.15,5,10,0.5,0.2,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,192866.207005983,540.308435386804
0.15,5,10,0.5,0.3,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,781108.138374231,2188.24916331656
0.15,5,10,0.5,0.3,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,289299.310508974,810.462653080206
0.15,5,10,0.5,0.4,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,1041477.51783231,2917.66555108874
0.15,5,10,0.5,0.4,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,385732.414011966,1080.61687077361
0.15,5,10,0.5,0.5,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,1301846.89729038,3647.08193886093
0.15,5,10,0.5,0.5,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,482165.517514957,1350.77108846701
0.15,5,10,0.5,0.6,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,1562216.27674846,4376.49832663311
0.15,5,10,0.5,0.6,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,578598.621017949,1620.92530616041
0.15,5,10,0.5,0.7,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,1822585.65620654,5105.9147144053
0.15,5,10,0.5,0.7,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,675031.72452094,1891.07952385381
0.15,5,10,0.5,0.8,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,2082955.03566462,5835.33110217749
0.15,5,10,0.5,0.8,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,771464.828023932,2161.23374154722
0.15,5,10,0.5,0.9,1350000,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,2343324.41512269,6564.74748994967
0.15,5,10,0.5,0.9,5e+05,3.85732414011966,5.63661380674616,356.9557578125,0.5562946875,867897.931526923,2431.38795924062
0.15,5,10,0.7,0.1,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,364517.131241308,1037.34942746493
0.15,5,10,0.7,0.1,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,135006.344904188,384.203491653677
0.15,5,10,0.7,0.2,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,729034.262482615,2074.69885492986
0.15,5,10,0.7,0.2,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,270012.689808376,768.406983307355
0.15,5,10,0.7,0.3,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,1093551.39372392,3112.04828239479
0.15,5,10,0.7,0.3,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,405019.034712564,1152.61047496103
0.15,5,10,0.7,0.4,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,1458068.52496523,4149.39770985972
0.15,5,10,0.7,0.4,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,540025.379616752,1536.81396661471
0.15,5,10,0.7,0.5,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,1822585.65620654,5186.74713732464
0.15,5,10,0.7,0.5,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,675031.72452094,1921.01745826839
0.15,5,10,0.7,0.6,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,2187102.78744785,6224.09656478957
0.15,5,10,0.7,0.6,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,810038.069425128,2305.22094992206
0.15,5,10,0.7,0.7,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,2551619.91868915,7261.4459922545
0.15,5,10,0.7,0.7,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,945044.414329316,2689.42444157574
0.15,5,10,0.7,0.8,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,2916137.04993046,8298.79541971943
0.15,5,10,0.7,0.8,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,1080050.7592335,3073.62793322942
0.15,5,10,0.7,0.9,1350000,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,3280654.18117177,9336.14484718436
0.15,5,10,0.7,0.9,5e+05,3.85732414011966,5.63661380674616,351.3928109375,0.5562946875,1215057.10413769,3457.8314248831
0.15,5,10,0.9,0.1,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,468664.883024538,1355.18916012366
0.15,5,10,0.9,0.1,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,173579.586305385,501.921911156911
0.15,5,10,0.9,0.2,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,937329.766049077,2710.37832024732
0.15,5,10,0.9,0.2,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,347159.172610769,1003.84382231382
0.15,5,10,0.9,0.3,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,1405994.64907362,4065.56748037098
0.15,5,10,0.9,0.3,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,520738.758916154,1505.76573347073
0.15,5,10,0.9,0.4,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,1874659.53209815,5420.75664049464
0.15,5,10,0.9,0.4,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,694318.345221538,2007.68764462764
0.15,5,10,0.9,0.5,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,2343324.41512269,6775.94580061829
0.15,5,10,0.9,0.5,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,867897.931526923,2509.60955578455
0.15,5,10,0.9,0.6,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,2811989.29814723,8131.13496074195
0.15,5,10,0.9,0.6,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,1041477.51783231,3011.53146694146
0.15,5,10,0.9,0.7,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,3280654.18117177,9486.32412086561
0.15,5,10,0.9,0.7,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,1215057.10413769,3513.45337809837
0.15,5,10,0.9,0.8,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,3749319.06419631,10841.5132809893
0.15,5,10,0.9,0.8,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,1388636.69044308,4015.37528925529
0.15,5,10,0.9,0.9,1350000,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,4217983.94722085,12196.7024411129
0.15,5,10,0.9,0.9,5e+05,3.85732414011966,5.63661380674616,345.8298640625,0.5562946875,1562216.27674846,4517.2972004122
0.2,1,2.5,0.5,0.1,1350000,0.196014846756451,0.980074233782253,95,0.2,13231.0021560604,139.273706905899
0.2,1,2.5,0.5,0.1,5e+05,0.196014846756451,0.980074233782253,95,0.2,4900.37116891127,51.5828544095923
0.2,1,2.5,0.5,0.2,1350000,0.196014846756451,0.980074233782253,95,0.2,26462.0043121208,278.547413811798
0.2,1,2.5,0.5,0.2,5e+05,0.196014846756451,0.980074233782253,95,0.2,9800.74233782253,103.165708819185
0.2,1,2.5,0.5,0.3,1350000,0.196014846756451,0.980074233782253,95,0.2,39693.0064681813,417.821120717697
0.2,1,2.5,0.5,0.3,5e+05,0.196014846756451,0.980074233782253,95,0.2,14701.1135067338,154.748563228777
0.2,1,2.5,0.5,0.4,1350000,0.196014846756451,0.980074233782253,95,0.2,52924.0086242417,557.094827623597
0.2,1,2.5,0.5,0.4,5e+05,0.196014846756451,0.980074233782253,95,0.2,19601.4846756451,206.331417638369
0.2,1,2.5,0.5,0.5,1350000,0.196014846756451,0.980074233782253,95,0.2,66155.0107803021,696.368534529496
0.2,1,2.5,0.5,0.5,5e+05,0.196014846756451,0.980074233782253,95,0.2,24501.8558445563,257.914272047961
0.2,1,2.5,0.5,0.6,1350000,0.196014846756451,0.980074233782253,95,0.2,79386.0129363625,835.642241435395
0.2,1,2.5,0.5,0.6,5e+05,0.196014846756451,0.980074233782253,95,0.2,29402.2270134676,309.497126457554
0.2,1,2.5,0.5,0.7,1350000,0.196014846756451,0.980074233782253,95,0.2,92617.0150924229,974.915948341294
0.2,1,2.5,0.5,0.7,5e+05,0.196014846756451,0.980074233782253,95,0.2,34302.5981823789,361.079980867146
0.2,1,2.5,0.5,0.8,1350000,0.196014846756451,0.980074233782253,95,0.2,105848.017248483,1114.18965524719
0.2,1,2.5,0.5,0.8,5e+05,0.196014846756451,0.980074233782253,95,0.2,39202.9693512901,412.662835276738
0.2,1,2.5,0.5,0.9,1350000,0.196014846756451,0.980074233782253,95,0.2,119079.019404544,1253.46336215309
0.2,1,2.5,0.5,0.9,5e+05,0.196014846756451,0.980074233782253,95,0.2,44103.3405202014,464.24568968633
0.2,1,2.5,0.7,0.1,1350000,0.196014846756451,0.980074233782253,93,0.2,18523.4030184846,199.176376542845
0.2,1,2.5,0.7,0.1,5e+05,0.196014846756451,0.980074233782253,93,0.2,6860.51963647577,73.7690283492018
0.2,1,2.5,0.7,0.2,1350000,0.196014846756451,0.980074233782253,93,0.2,37046.8060369692,398.35275308569
0.2,1,2.5,0.7,0.2,5e+05,0.196014846756451,0.980074233782253,93,0.2,13721.0392729515,147.538056698404
0.2,1,2.5,0.7,0.3,1350000,0.196014846756451,0.980074233782253,93,0.2,55570.2090554538,597.529129628535
0.2,1,2.5,0.7,0.3,5e+05,0.196014846756451,0.980074233782253,93,0.2,20581.5589094273,221.307085047606
0.2,1,2.5,0.7,0.4,1350000,0.196014846756451,0.980074233782253,93,0.2,74093.6120739383,796.70550617138
0.2,1,2.5,0.7,0.4,5e+05,0.196014846756451,0.980074233782253,93,0.2,27442.0785459031,295.076113396807
0.2,1,2.5,0.7,0.5,1350000,0.196014846756451,0.980074233782253,93,0.2,92617.0150924229,995.881882714225
0.2,1,2.5,0.7,0.5,5e+05,0.196014846756451,0.980074233782253,93,0.2,34302.5981823789,368.845141746009
0.2,1,2.5,0.7,0.6,1350000,0.196014846756451,0.980074233782253,93,0.2,111140.418110907,1195.05825925707
0.2,1,2.5,0.7,0.6,5e+05,0.196014846756451,0.980074233782253,93,0.2,41163.1178188546,442.614170095211
0.2,1,2.5,0.7,0.7,1350000,0.196014846756451,0.980074233782253,93,0.2,129663.821129392,1394.23463579991
0.2,1,2.5,0.7,0.7,5e+05,0.196014846756451,0.980074233782253,93,0.2,48023.6374553304,516.383198444413
0.2,1,2.5,0.7,0.8,1350000,0.196014846756451,0.980074233782253,93,0.2,148187.224147877,1593.41101234276
0.2,1,2.5,0.7,0.8,5e+05,0.196014846756451,0.980074233782253,93,0.2,54884.1570918062,590.152226793615
0.2,1,2.5,0.7,0.9,1350000,0.196014846756451,0.980074233782253,93,0.2,166710.627166361,1792.5873888856
0.2,1,2.5,0.7,0.9,5e+05,0.196014846756451,0.980074233782253,93,0.2,61744.6767282819,663.921255142817
0.2,1,2.5,0.9,0.1,1350000,0.196014846756451,0.980074233782253,91,0.2,23815.8038809088,261.712130559437
0.2,1,2.5,0.9,0.1,5e+05,0.196014846756451,0.980074233782253,91,0.2,8820.66810404028,96.9304187257173
0.2,1,2.5,0.9,0.2,1350000,0.196014846756451,0.980074233782253,91,0.2,47631.6077618175,523.424261118874
0.2,1,2.5,0.9,0.2,5e+05,0.196014846756451,0.980074233782253,91,0.2,17641.3362080806,193.860837451435
0.2,1,2.5,0.9,0.3,1350000,0.196014846756451,0.980074233782253,91,0.2,71447.4116427263,785.136391678311
0.2,1,2.5,0.9,0.3,5e+05,0.196014846756451,0.980074233782253,91,0.2,26462.0043121208,290.791256177152
0.2,1,2.5,0.9,0.4,1350000,0.196014846756451,0.980074233782253,91,0.2,95263.215523635,1046.84852223775
0.2,1,2.5,0.9,0.4,5e+05,0.196014846756451,0.980074233782253,91,0.2,35282.6724161611,387.721674902869
0.2,1,2.5,0.9,0.5,1350000,0.196014846756451,0.980074233782253,91,0.2,119079.019404544,1308.56065279718
0.2,1,2.5,0.9,0.5,5e+05,0.196014846756451,0.980074233782253,91,0.2,44103.3405202014,484.652093628587
0.2,1,2.5,0.9,0.6,1350000,0.196014846756451,0.980074233782253,91,0.2,142894.823285452,1570.27278335662
0.2,1,2.5,0.9,0.6,5e+05,0.196014846756451,0.980074233782253,91,0.2,52924.0086242417,581.582512354304
0.2,1,2.5,0.9,0.7,1350000,0.196014846756451,0.980074233782253,91,0.2,166710.627166361,1831.98491391606
0.2,1,2.5,0.9,0.7,5e+05,0.196014846756451,0.980074233782253,91,0.2,61744.676728282,678.512931080021
0.2,1,2.5,0.9,0.8,1350000,0.196014846756451,0.980074233782253,91,0.2,190526.43104727,2093.69704447549
0.2,1,2.5,0.9,0.8,5e+05,0.196014846756451,0.980074233782253,91,0.2,70565.3448323222,775.443349805739
0.2,1,2.5,0.9,0.9,1350000,0.196014846756451,0.980074233782253,91,0.2,214342.234928179,2355.40917503493
0.2,1,2.5,0.9,0.9,5e+05,0.196014846756451,0.980074233782253,91,0.2,79386.0129363625,872.373768531456
0.2,1,5,0.5,0.1,1350000,0.37765769492624,1.8882884746312,95,0.2,25491.8944075212,268.335730605487
0.2,1,5,0.5,0.1,5e+05,0.37765769492624,1.8882884746312,95,0.2,9441.44237315601,99.383603927958
0.2,1,5,0.5,0.2,1350000,0.37765769492624,1.8882884746312,95,0.2,50983.7888150425,536.671461210973
0.2,1,5,0.5,0.2,5e+05,0.37765769492624,1.8882884746312,95,0.2,18882.884746312,198.767207855916
0.2,1,5,0.5,0.3,1350000,0.37765769492624,1.8882884746312,95,0.2,76475.6832225637,805.00719181646
0.2,1,5,0.5,0.3,5e+05,0.37765769492624,1.8882884746312,95,0.2,28324.327119468,298.150811783874
0.2,1,5,0.5,0.4,1350000,0.37765769492624,1.8882884746312,95,0.2,101967.577630085,1073.34292242195
0.2,1,5,0.5,0.4,5e+05,0.37765769492624,1.8882884746312,95,0.2,37765.769492624,397.534415711832
0.2,1,5,0.5,0.5,1350000,0.37765769492624,1.8882884746312,95,0.2,127459.472037606,1341.67865302743
0.2,1,5,0.5,0.5,5e+05,0.37765769492624,1.8882884746312,95,0.2,47207.2118657801,496.91801963979
0.2,1,5,0.5,0.6,1350000,0.37765769492624,1.8882884746312,95,0.2,152951.366445127,1610.01438363292
0.2,1,5,0.5,0.6,5e+05,0.37765769492624,1.8882884746312,95,0.2,56648.6542389361,596.301623567748
0.2,1,5,0.5,0.7,1350000,0.37765769492624,1.8882884746312,95,0.2,178443.260852649,1878.35011423841
0.2,1,5,0.5,0.7,5e+05,0.37765769492624,1.8882884746312,95,0.2,66090.0966120921,695.685227495706
0.2,1,5,0.5,0.8,1350000,0.37765769492624,1.8882884746312,95,0.2,203935.15526017,2146.68584484389
0.2,1,5,0.5,0.8,5e+05,0.37765769492624,1.8882884746312,95,0.2,75531.5389852481,795.068831423664
0.2,1,5,0.5,0.9,1350000,0.37765769492624,1.8882884746312,95,0.2,229427.049667691,2415.02157544938
0.2,1,5,0.5,0.9,5e+05,0.37765769492624,1.8882884746312,95,0.2,84972.9813584041,894.452435351622
0.2,1,5,0.7,0.1,1350000,0.37765769492624,1.8882884746312,93,0.2,35688.6521705297,383.748948070212
0.2,1,5,0.7,0.1,5e+05,0.37765769492624,1.8882884746312,93,0.2,13218.0193224184,142.129240026004
0.2,1,5,0.7,0.2,1350000,0.37765769492624,1.8882884746312,93,0.2,71377.3043410595,767.497896140424
0.2,1,5,0.7,0.2,5e+05,0.37765769492624,1.8882884746312,93,0.2,26436.0386448368,284.258480052009
0.2,1,5,0.7,0.3,1350000,0.37765769492624,1.8882884746312,93,0.2,107065.956511589,1151.24684421064
0.2,1,5,0.7,0.3,5e+05,0.37765769492624,1.8882884746312,93,0.2,39654.0579672553,426.387720078014
0.2,1,5,0.7,0.4,1350000,0.37765769492624,1.8882884746312,93,0.2,142754.608682119,1534.99579228085
0.2,1,5,0.7,0.4,5e+05,0.37765769492624,1.8882884746312,93,0.2,52872.0772896737,568.516960104018
0.2,1,5,0.7,0.5,1350000,0.37765769492624,1.8882884746312,93,0.2,178443.260852649,1918.74474035106
0.2,1,5,0.7,0.5,5e+05,0.37765769492624,1.8882884746312,93,0.2,66090.0966120921,710.646200130022
0.2,1,5,0.7,0.6,1350000,0.37765769492624,1.8882884746312,93,0.2,214131.913023178,2302.49368842127
0.2,1,5,0.7,0.6,5e+05,0.37765769492624,1.8882884746312,93,0.2,79308.1159345105,852.775440156027
0.2,1,5,0.7,0.7,1350000,0.37765769492624,1.8882884746312,93,0.2,249820.565193708,2686.24263649148
0.2,1,5,0.7,0.7,5e+05,0.37765769492624,1.8882884746312,93,0.2,92526.1352569289,994.904680182031
0.2,1,5,0.7,0.8,1350000,0.37765769492624,1.8882884746312,93,0.2,285509.217364238,3069.9915845617
0.2,1,5,0.7,0.8,5e+05,0.37765769492624,1.8882884746312,93,0.2,105744.154579347,1137.03392020804
0.2,1,5,0.7,0.9,1350000,0.37765769492624,1.8882884746312,93,0.2,321197.869534767,3453.74053263191
0.2,1,5,0.7,0.9,5e+05,0.37765769492624,1.8882884746312,93,0.2,118962.173901766,1279.16316023404
0.2,1,5,0.9,0.1,1350000,0.37765769492624,1.8882884746312,91,0.2,45885.4099335382,504.235273994926
0.2,1,5,0.9,0.1,5e+05,0.37765769492624,1.8882884746312,91,0.2,16994.5962716808,186.753805183306
0.2,1,5,0.9,0.2,1350000,0.37765769492624,1.8882884746312,91,0.2,91770.8198670765,1008.47054798985
0.2,1,5,0.9,0.2,5e+05,0.37765769492624,1.8882884746312,91,0.2,33989.1925433616,373.507610366612
0.2,1,5,0.9,0.3,1350000,0.37765769492624,1.8882884746312,91,0.2,137656.229800615,1512.70582198478
0.2,1,5,0.9,0.3,5e+05,0.37765769492624,1.8882884746312,91,0.2,50983.7888150425,560.261415549917
0.2,1,5,0.9,0.4,1350000,0.37765769492624,1.8882884746312,91,0.2,183541.639734153,2016.9410959797
0.2,1,5,0.9,0.4,5e+05,0.37765769492624,1.8882884746312,91,0.2,67978.3850867233,747.015220733223
0.2,1,5,0.9,0.5,1350000,0.37765769492624,1.8882884746312,91,0.2,229427.049667691,2521.17636997463
0.2,1,5,0.9,0.5,5e+05,0.37765769492624,1.8882884746312,91,0.2,84972.9813584041,933.769025916529
0.2,1,5,0.9,0.6,1350000,0.37765769492624,1.8882884746312,91,0.2,275312.459601229,3025.41164396955
0.2,1,5,0.9,0.6,5e+05,0.37765769492624,1.8882884746312,91,0.2,101967.577630085,1120.52283109983
0.2,1,5,0.9,0.7,1350000,0.37765769492624,1.8882884746312,91,0.2,321197.869534768,3529.64691796448
0.2,1,5,0.9,0.7,5e+05,0.37765769492624,1.8882884746312,91,0.2,118962.173901766,1307.27663628314
0.2,1,5,0.9,0.8,1350000,0.37765769492624,1.8882884746312,91,0.2,367083.279468306,4033.8821919594
0.2,1,5,0.9,0.8,5e+05,0.37765769492624,1.8882884746312,91,0.2,135956.770173447,1494.03044146645
0.2,1,5,0.9,0.9,1350000,0.37765769492624,1.8882884746312,91,0.2,412968.689401844,4538.11746595433
0.2,1,5,0.9,0.9,5e+05,0.37765769492624,1.8882884746312,91,0.2,152951.366445127,1680.78424664975
0.2,1,7.5,0.5,0.1,1350000,0.545982313378376,2.72991156689188,95,0.2,36853.8061530404,387.934801610951
0.2,1,7.5,0.5,0.1,5e+05,0.545982313378376,2.72991156689188,95,0.2,13649.5578344594,143.679556152204
0.2,1,7.5,0.5,0.2,1350000,0.545982313378376,2.72991156689188,95,0.2,73707.6123060807,775.869603221902
0.2,1,7.5,0.5,0.2,5e+05,0.545982313378376,2.72991156689188,95,0.2,27299.1156689188,287.359112304408
0.2,1,7.5,0.5,0.3,1350000,0.545982313378376,2.72991156689188,95,0.2,110561.418459121,1163.80440483285
0.2,1,7.5,0.5,0.3,5e+05,0.545982313378376,2.72991156689188,95,0.2,40948.6735033782,431.038668456613
0.2,1,7.5,0.5,0.4,1350000,0.545982313378376,2.72991156689188,95,0.2,147415.224612161,1551.7392064438
0.2,1,7.5,0.5,0.4,5e+05,0.545982313378376,2.72991156689188,95,0.2,54598.2313378376,574.718224608817
0.2,1,7.5,0.5,0.5,1350000,0.545982313378376,2.72991156689188,95,0.2,184269.030765202,1939.67400805476
0.2,1,7.5,0.5,0.5,5e+05,0.545982313378376,2.72991156689188,95,0.2,68247.789172297,718.397780761021
0.2,1,7.5,0.5,0.6,1350000,0.545982313378376,2.72991156689188,95,0.2,221122.836918242,2327.60880966571
0.2,1,7.5,0.5,0.6,5e+05,0.545982313378376,2.72991156689188,95,0.2,81897.3470067564,862.077336913225
0.2,1,7.5,0.5,0.7,1350000,0.545982313378376,2.72991156689188,95,0.2,257976.643071283,2715.54361127666
0.2,1,7.5,0.5,0.7,5e+05,0.545982313378376,2.72991156689188,95,0.2,95546.9048412158,1005.75689306543
0.2,1,7.5,0.5,0.8,1350000,0.545982313378376,2.72991156689188,95,0.2,294830.449224323,3103.47841288761
0.2,1,7.5,0.5,0.8,5e+05,0.545982313378376,2.72991156689188,95,0.2,109196.462675675,1149.43644921763
0.2,1,7.5,0.5,0.9,1350000,0.545982313378376,2.72991156689188,95,0.2,331684.255377363,3491.41321449856
0.2,1,7.5,0.5,0.9,5e+05,0.545982313378376,2.72991156689188,95,0.2,122846.020510135,1293.11600536984
